2022-11-15,17:50:22.018,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL      ,EL ,BF      ,SF   ,PF      ,BV     ,rpm             ,Setpoint ,Error ,Depth ,avg_p ,direction ,Voltage         ,State   ,Safety   ,Payload ,TestMode 
2022-11-15,17:50:22.023,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,0  ,0  ,initial ,0  ,initial ,None ,initial ,483.58 ,Buffering (0/1) ,None     ,None  ,None  ,None  ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:22.541,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.58 ,Buffering (0/1) ,None     ,None  ,None  ,None  ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:23.057,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.58 ,Buffering (0/1) ,None     ,None  ,None  ,None  ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:23.592,19.62 ,-74.10 ,19.54 ,19.77 ,20.61 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,10.49 ,10.13 ,10.07 ,10.21 ,1450.40 ,1053.78 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.17 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:24.132,19.70 ,19.44 ,19.20 ,19.49 ,20.62 ,0.00 ,0.00 ,0.00 ,10.50 ,10.13 ,10.07 ,10.21 ,1450.38 ,1051.84 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.72 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:24.678,19.69 ,19.44 ,19.19 ,19.48 ,20.62 ,0.00 ,0.00 ,0.00 ,10.50 ,10.13 ,10.07 ,10.21 ,1450.24 ,1051.82 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.72 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:25.219,19.69 ,19.44 ,19.19 ,19.48 ,20.62 ,0.00 ,0.00 ,0.00 ,10.50 ,10.13 ,10.07 ,10.21 ,1450.26 ,1051.80 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.72 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:25.763,19.70 ,19.44 ,19.19 ,19.48 ,20.62 ,0.00 ,0.00 ,0.01 ,10.51 ,10.14 ,10.07 ,10.21 ,1450.28 ,1051.74 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.99 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:26.309,19.70 ,19.44 ,19.19 ,19.48 ,20.62 ,0.00 ,0.00 ,0.01 ,10.51 ,10.14 ,10.07 ,10.21 ,1450.24 ,1051.64 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.85 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:26.848,19.70 ,19.44 ,19.18 ,19.47 ,20.62 ,0.00 ,0.00 ,0.00 ,10.53 ,10.14 ,10.07 ,10.21 ,1450.14 ,1051.68 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.44 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:27.389,19.71 ,19.43 ,19.18 ,19.47 ,20.62 ,0.00 ,0.00 ,0.00 ,10.53 ,10.14 ,10.07 ,10.21 ,1450.14 ,1051.74 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.31 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:27.930,19.71 ,19.43 ,19.18 ,19.47 ,20.62 ,0.00 ,0.00 ,0.00 ,10.55 ,10.14 ,10.07 ,10.21 ,1449.98 ,1051.74 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.72 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:28.473,19.71 ,19.43 ,19.18 ,19.47 ,20.62 ,0.00 ,0.00 ,0.00 ,10.55 ,10.14 ,10.07 ,10.21 ,1450.04 ,1051.84 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.31 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:29.016,19.71 ,19.43 ,19.18 ,19.47 ,20.62 ,0.00 ,0.00 ,0.00 ,10.56 ,10.13 ,10.07 ,10.21 ,1450.00 ,1051.90 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.44 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:29.557,19.72 ,19.43 ,19.17 ,19.47 ,20.62 ,0.00 ,0.00 ,0.00 ,10.57 ,10.13 ,10.07 ,10.21 ,1450.08 ,1051.86 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.72 ,Buffering (0/1) ,None     ,None  ,None  ,10.25 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:30.099,19.72 ,19.43 ,19.17 ,19.47 ,20.62 ,0.00 ,0.00 ,0.00 ,10.56 ,10.13 ,10.07 ,10.21 ,1450.16 ,1051.86 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.31 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:30.640,19.72 ,19.43 ,19.17 ,19.47 ,20.62 ,0.00 ,0.00 ,-0.01 ,10.56 ,10.13 ,10.07 ,10.21 ,1450.22 ,1051.98 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.90 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:31.178,19.73 ,19.42 ,19.17 ,19.47 ,20.62 ,0.00 ,0.00 ,-0.01 ,10.54 ,10.13 ,10.07 ,10.21 ,1450.12 ,1051.96 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.44 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:31.719,19.73 ,19.42 ,19.17 ,19.47 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.54 ,10.13 ,10.07 ,10.21 ,1450.24 ,1051.98 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.31 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:32.265,19.73 ,19.42 ,19.18 ,19.47 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.52 ,10.14 ,10.07 ,10.21 ,1450.18 ,1052.00 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.58 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:32.804,19.73 ,19.41 ,19.18 ,19.47 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.54 ,10.14 ,10.07 ,10.21 ,1450.20 ,1052.00 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.31 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:33.349,19.73 ,19.41 ,19.17 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.53 ,10.14 ,10.07 ,10.21 ,1450.22 ,1051.92 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.44 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:33.893,19.73 ,19.41 ,19.17 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.54 ,10.14 ,10.06 ,10.21 ,1450.22 ,1052.04 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.63 ,Buffering (0/1) ,None     ,None  ,None  ,10.24 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:34.433,19.73 ,19.41 ,19.17 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.53 ,10.13 ,10.07 ,10.21 ,1450.18 ,1052.04 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.31 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:34.981,19.73 ,19.41 ,19.17 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.53 ,10.13 ,10.06 ,10.21 ,1450.24 ,1052.10 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.17 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:35.527,19.74 ,19.40 ,19.17 ,19.45 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.51 ,10.14 ,10.07 ,10.21 ,1450.20 ,1052.12 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.17 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:36.068,19.74 ,19.40 ,19.16 ,19.45 ,20.62 ,0.00 ,0.00 ,0.00 ,10.50 ,10.14 ,10.07 ,10.21 ,1450.20 ,1052.18 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.04 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:36.609,19.75 ,19.40 ,19.16 ,19.45 ,20.62 ,0.00 ,0.00 ,0.00 ,10.49 ,10.14 ,10.07 ,10.21 ,1450.16 ,1052.10 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.17 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:37.154,19.76 ,19.40 ,19.16 ,19.44 ,20.62 ,0.00 ,0.00 ,0.00 ,10.48 ,10.14 ,10.07 ,10.21 ,1450.04 ,1052.08 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.44 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:37.694,19.77 ,19.40 ,19.17 ,19.44 ,20.62 ,0.00 ,0.00 ,0.00 ,10.48 ,10.14 ,10.07 ,10.21 ,1450.00 ,1052.16 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.63 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:38.238,19.78 ,19.39 ,19.17 ,19.44 ,20.62 ,0.00 ,0.00 ,0.00 ,10.48 ,10.13 ,10.06 ,10.21 ,1449.88 ,1052.16 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.17 ,Buffering (0/1) ,None     ,None  ,None  ,10.22 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:38.779,19.78 ,19.39 ,19.17 ,19.44 ,20.62 ,0.00 ,0.00 ,0.00 ,10.49 ,10.13 ,10.07 ,10.21 ,1449.72 ,1052.06 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.72 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:39.325,19.79 ,19.39 ,19.18 ,19.44 ,20.62 ,0.00 ,0.00 ,0.00 ,10.50 ,10.13 ,10.07 ,10.21 ,1449.74 ,1052.12 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.77 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:39.869,19.79 ,19.39 ,19.18 ,19.44 ,20.62 ,0.00 ,0.00 ,0.00 ,10.49 ,10.13 ,10.07 ,10.21 ,1449.76 ,1052.16 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.17 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:40.410,19.80 ,19.39 ,19.18 ,19.44 ,20.62 ,0.00 ,0.00 ,0.00 ,10.50 ,10.13 ,10.07 ,10.21 ,1449.68 ,1052.10 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,483.04 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:40.954,19.80 ,19.39 ,19.18 ,19.44 ,20.62 ,0.00 ,0.00 ,0.00 ,10.50 ,10.13 ,10.06 ,10.21 ,1449.76 ,1052.16 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.77 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:41.495,19.81 ,19.39 ,19.18 ,19.44 ,20.62 ,0.00 ,0.00 ,0.00 ,10.50 ,10.14 ,10.06 ,10.21 ,1449.82 ,1052.34 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.49 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:42.035,19.81 ,19.39 ,19.18 ,19.44 ,20.62 ,0.00 ,0.00 ,0.00 ,10.49 ,10.13 ,10.06 ,10.21 ,1449.82 ,1052.32 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.90 ,Buffering (0/1) ,None     ,None  ,None  ,10.22 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:42.580,19.82 ,19.39 ,19.19 ,19.45 ,20.62 ,0.00 ,0.00 ,0.00 ,10.50 ,10.13 ,10.06 ,10.21 ,1449.94 ,1052.44 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.36 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:43.120,19.82 ,19.39 ,19.19 ,19.45 ,20.62 ,0.00 ,0.00 ,0.00 ,10.49 ,10.13 ,10.06 ,10.21 ,1450.00 ,1052.46 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.90 ,Buffering (0/1) ,None     ,None  ,None  ,10.22 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:43.662,19.83 ,19.39 ,19.19 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.01 ,10.50 ,10.13 ,10.06 ,10.21 ,1449.92 ,1052.50 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.49 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:44.206,19.83 ,19.39 ,19.19 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.01 ,10.50 ,10.13 ,10.06 ,10.21 ,1449.96 ,1052.46 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.77 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:44.750,19.84 ,19.40 ,19.20 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.49 ,10.14 ,10.07 ,10.21 ,1449.94 ,1052.52 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.49 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:45.295,19.85 ,19.40 ,19.20 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.49 ,10.14 ,10.07 ,10.21 ,1449.82 ,1052.44 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.90 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:50:45.836,19.85 ,19.40 ,19.20 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.49 ,10.14 ,10.07 ,10.21 ,1449.82 ,1052.50 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.45 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:46.381,19.86 ,19.40 ,19.20 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.50 ,10.14 ,10.07 ,10.21 ,1449.80 ,1052.44 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.90 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:46.924,19.86 ,19.40 ,19.19 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.51 ,10.14 ,10.06 ,10.21 ,1449.82 ,1052.46 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.63 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:47.466,19.87 ,19.41 ,19.19 ,19.47 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.51 ,10.14 ,10.06 ,10.21 ,1449.78 ,1052.46 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.49 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:48.008,19.88 ,19.41 ,19.19 ,19.47 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.50 ,10.14 ,10.06 ,10.21 ,1449.70 ,1052.48 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.77 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:48.551,19.88 ,19.41 ,19.19 ,19.47 ,20.62 ,0.00 ,0.00 ,-0.00 ,10.50 ,10.14 ,10.06 ,10.21 ,1449.64 ,1052.44 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.77 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:49.095,19.89 ,19.41 ,19.18 ,19.46 ,20.62 ,0.00 ,0.00 ,0.00 ,10.49 ,10.13 ,10.06 ,10.21 ,1449.58 ,1052.54 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.22 ,Buffering (0/1) ,None     ,None  ,None  ,10.22 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:49.638,19.90 ,19.41 ,19.18 ,19.46 ,20.62 ,0.00 ,0.00 ,0.00 ,10.49 ,10.13 ,10.06 ,10.21 ,1449.58 ,1052.60 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.22 ,Buffering (0/1) ,None     ,None  ,None  ,10.22 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:50.178,19.90 ,19.41 ,19.18 ,19.46 ,20.62 ,0.00 ,0.00 ,0.00 ,10.49 ,10.13 ,10.06 ,10.21 ,1449.60 ,1052.58 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.63 ,Buffering (0/1) ,None     ,None  ,None  ,10.22 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:50.722,19.91 ,19.41 ,19.18 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.01 ,10.49 ,10.14 ,10.06 ,10.21 ,1449.64 ,1052.66 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.22 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:51.263,19.92 ,19.41 ,19.18 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.01 ,10.49 ,10.14 ,10.06 ,10.21 ,1449.60 ,1052.78 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,481.95 ,Buffering (0/1) ,None     ,None  ,None  ,10.23 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
2022-11-15,17:50:51.807,19.92 ,19.41 ,19.18 ,19.46 ,20.62 ,0.00 ,0.00 ,-0.01 ,10.49 ,10.13 ,10.06 ,10.21 ,1449.72 ,1052.78 ,0.82 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,482.22 ,Buffering (0/1) ,None     ,None  ,None  ,10.22 ,initial   ,Buffering (0/1) ,wakingSafety ,sleepInterrupted ,None    ,on       
